song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
100% (feat. Tony Sunshine),38,230146,0.0572,0.78,0.772,0.0,7,0.0819999999999999,-3.222,0,0.262,99.606,4,0.706
Still Here Waiting,36,148000,0.185,0.748,0.52,0.741,8,0.103,-9.044,0,0.165,88.165,4,0.231
So Real (Warriors) (feat. Jess Glynne),61,169996,0.00193,0.723,0.875,3.7e-05,5,0.126,-4.603,0,0.0748,122.979,4,0.435
Notes,52,127073,0.975,0.281,0.0134,0.921,6,0.376,-33.246,1,0.0371,68.548,3,0.0427
Radar (feat. HONNE),70,203427,0.0387,0.7340000000000001,0.7240000000000001,0.000772,7,0.303,-6.935,0,0.165,101.967,4,0.501
Queen of Hearts,25,208333,0.233,0.662,0.91,3.2200000000000003e-05,2,0.127,-7.899,1,0.05,169.37099999999998,4,0.973
Shut Up and Dance,81,199080,0.00701,0.578,0.866,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,4,0.619
We're Not Gonna Take It,60,219666,0.0127,0.502,0.924,0.0,4,0.162,-6.299,1,0.0503,149.186,4,0.922
Nothing on Us,55,173922,0.138,0.612,0.715,0.0,1,0.1119999999999999,-4.276,1,0.103,107.598,4,0.812
Who Are We,62,273437,0.852,0.563,0.31,2.58e-05,2,0.102,-9.484,1,0.0343,72.988,4,0.369
Pressure,76,235597,0.00364,0.618,0.8340000000000001,0.000181,11,0.0593,-3.692,0,0.0566,136.033,4,0.755
Una Palabra,46,150333,0.895,0.557,0.0723,0.0,6,0.127,-15.012,1,0.108,82.446,4,0.289
This One Is,41,214021,0.0894,0.6990000000000001,0.7829999999999999,0.0,5,0.421,-5.602,0,0.324,152.039,4,0.349
Superstition,67,244826,0.0182,0.648,0.7509999999999999,0.000401,8,0.0418,-8.582,1,0.0806,100.437,4,0.863
Rich Black Man (The Last ReUp),41,221091,0.198,0.633,0.629,0.0,1,0.138,-7.235,1,0.135,129.782,4,0.376
Great American Novel,52,234450,0.918,0.347,0.161,0.000377,8,0.145,-10.845,0,0.0307,131.341,4,0.0809
"Bag Of Money (feat. Rick Ross, Meek Mill & T-Pain)",48,247293,0.0379,0.536,0.56,0.0,8,0.114,-5.667999999999999,1,0.26,139.91,4,0.2789999999999999
Am I Losing You,39,139733,0.91,0.528,0.121,0.00451,9,0.125,-21.213,1,0.0345,87.834,4,0.38
TalkTalk,9,255806,0.00138,0.406,0.738,0.0117,9,0.154,-4.64,1,0.0439,150.886,3,0.31
Fly Me To The Moon - Remastered 2008,27,147520,0.505,0.64,0.296,4.66e-06,4,0.083,-12.265999999999998,0,0.0585,119.647,4,0.387
Want to Want Me,53,207719,0.0090599999999999,0.775,0.68,0.0,0,0.109,-5.507999999999999,0,0.0629,114.025,4,0.6559999999999999
Whistle,53,156055,0.076,0.951,0.731,0.0,1,0.053,-6.091,1,0.102,100.022,4,0.7809999999999999
"Ball Like This (feat. Future, Wiz Khalifa & Kid Ink)",49,221857,0.0664,0.736,0.597,2.15e-06,7,0.0957,-6.002999999999999,1,0.148,137.048,4,0.4029999999999999
Bumper To Bumper,31,225933,0.148,0.7709999999999999,0.735,0.0,5,0.288,-9.162,0,0.1159999999999999,119.983,4,0.385
Stories Can Wait - Original Mix,39,273000,0.000106,0.426,0.8490000000000001,0.158,6,0.37,-5.912999999999999,1,0.0366,174.956,4,0.298
The Conversation,46,188156,0.142,0.6729999999999999,0.437,0.0,0,0.171,-10.380999999999998,0,0.156,82.96700000000001,4,0.163
ORANGE,61,160456,0.715,0.7070000000000001,0.421,0.899,8,0.209,-7.876,1,0.0449,85.955,4,0.36
New Hunnids (feat. Yung Bans & Gunna),58,223064,0.0275,0.792,0.7040000000000001,2.6e-05,2,0.1159999999999999,-5.6370000000000005,1,0.179,154.938,4,0.38
Apologize,34,184826,0.0252,0.657,0.588,0.0,8,0.087,-6.005,1,0.0272,118.022,4,0.105
Jet Lag (feat. Young Scooter),0,271066,0.266,0.81,0.4579999999999999,0.0,4,0.174,-7.495,0,0.105,125.049,4,0.493
Coqueta,49,174000,0.5710000000000001,0.632,0.652,0.85,4,0.1939999999999999,-10.558,1,0.0302,115.031,4,0.594
No One Knows,13,255066,0.0137,0.518,0.5379999999999999,0.000398,0,0.141,-5.818,1,0.0486,170.953,4,0.687
Don't Talk to Me About Love,50,291320,0.0284,0.63,0.552,0.275,5,0.527,-12.456,1,0.0343,122.617,4,0.6559999999999999
Hear Me Now (feat. DIAMANTE),63,219760,0.00343,0.3379999999999999,0.8059999999999999,0.0,9,0.144,-7.417000000000001,0,0.0767,160.821,4,0.278
The Breeding Process,45,301865,0.00107,0.391,0.963,0.000125,6,0.1989999999999999,-3.589,1,0.11,120.144,4,0.0576
De Mí Enamórate,38,310000,0.71,0.5,0.871,9.67e-06,2,0.0795,-6.251,0,0.0365,94.446,4,0.675
River Flows In You - Original,76,185527,0.988,0.31,0.218,0.952,9,0.085,-21.398000000000003,1,0.0507,145.07399999999998,4,0.0969
Enter,52,230000,0.8079999999999999,0.146,0.126,0.949,2,0.327,-22.702,1,0.04,51.607,4,0.0356
Crazy,60,172309,0.0508,0.7090000000000001,0.922,0.0,10,0.52,-3.656,1,0.221,122.83,4,0.947
Numero Uno,0,234920,0.159,0.693,0.6409999999999999,0.0,0,0.0632,-6.113,1,0.0308,95.973,4,0.904
Delicate,84,232253,0.216,0.75,0.4039999999999999,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
POWER,80,292093,0.0162,0.5429999999999999,0.915,0.0,0,0.7440000000000001,-4.746,0,0.113,153.998,4,0.5770000000000001
Que Salgan los Dragones,34,388813,0.535,0.3779999999999999,0.5710000000000001,4.53e-06,9,0.105,-8.97,1,0.0334,128.17700000000002,3,0.2289999999999999
Run In Here,55,136216,0.1939999999999999,0.792,0.655,0.0,0,0.113,-5.422000000000001,1,0.327,147.90200000000002,4,0.5670000000000001
Remedy,70,207213,0.00018,0.546,0.959,0.00144,8,0.0584,-4.664,1,0.0819999999999999,127.831,4,0.416
Ric Flair Drip (& Metro Boomin),87,172800,0.149,0.88,0.428,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.3329999999999999
"Rise - 12"" Version",37,365480,0.00327,0.485,0.7170000000000001,6.07e-06,7,0.633,-9.63,1,0.0309,84.74700000000001,4,0.727
And It Stoned Me,50,272160,0.35,0.593,0.4679999999999999,3.52e-05,7,0.0919,-11.165,1,0.0285,75.798,4,0.597
Yes - Full Version,49,293893,0.0244,0.422,0.7759999999999999,0.0,5,0.143,-7.127000000000001,1,0.0381,109.796,4,0.405
Brotherhood,38,143493,0.000266,0.331,0.904,0.0672,1,0.426,-3.652,1,0.108,125.039,4,0.246
Moonlight,59,253039,0.111,0.423,0.3329999999999999,0.1009999999999999,2,0.113,-13.277,1,0.0287,83.01899999999999,4,0.0954
No Podrás,61,245573,0.0188,0.667,0.8809999999999999,0.000213,10,0.248,-4.585,1,0.0287,117.719,4,0.7759999999999999
Sold,40,211485,0.0103,0.451,0.865,0.0316,11,0.2319999999999999,-4.218999999999999,1,0.044,172.153,4,0.461
Tic Toc,50,126125,0.2739999999999999,0.7609999999999999,0.447,0.0,6,0.0863,-6.547000000000001,1,0.0337,114.088,4,0.4039999999999999
IDGAF - Initial Talk Remix,44,207928,0.0137,0.6709999999999999,0.897,2.79e-06,4,0.083,-7.04,0,0.0309,108.998,4,0.785
Good Vibes,73,235720,0.0348,0.823,0.63,6.72e-06,7,0.0964,-3.932,1,0.0797,100.04,4,0.184
I Like That,69,200338,0.0323,0.482,0.4529999999999999,0.00243,0,0.149,-8.863999999999999,1,0.059,134.799,4,0.17
Lovey,41,161459,0.0392,0.659,0.625,0.0,9,0.654,-6.049,0,0.072,109.991,4,0.311
Me Liberé,59,263920,0.395,0.754,0.875,0.0,7,0.0905,-1.94,0,0.0407,97.522,4,0.967
Arsonist's Lullabye,64,266546,0.6729999999999999,0.4629999999999999,0.373,0.0745,6,0.118,-10.666,0,0.0362,64.831,4,0.184
I Wanna Know,63,206727,0.501,0.432,0.85,6.59e-06,10,0.203,-4.417,1,0.0771,82.60700000000001,4,0.109
Push It,2,229320,0.0131,0.635,0.773,0.0502,7,0.0932,-5.649,1,0.1689999999999999,174.99200000000002,4,0.201
Back 2 U,59,275977,0.021,0.635,0.875,7.94e-06,10,0.139,-6.221,1,0.0512,126.034,4,0.545
Bleu Chanel,42,144103,0.35,0.846,0.507,0.0,8,0.114,-4.364,0,0.0747,135.024,4,0.652
Feel My Needs (Turn Around),63,180999,0.00916,0.695,0.848,0.109,3,0.12,-6.068,0,0.0506,122.028,4,0.797
You Give Love A Bad Name,26,223733,0.0771,0.5589999999999999,0.825,0.0,0,0.363,-10.725,0,0.0401,122.821,4,0.805
Zombie,30,745653,0.3879999999999999,0.7040000000000001,0.942,0.0147,2,0.302,-5.115,0,0.171,131.69,4,0.584
東岸,51,250438,0.265,0.883,0.653,0.0,9,0.363,-7.428,0,0.203,110.02,4,0.703
Flowers In Your Hair,0,110560,0.753,0.6759999999999999,0.609,5.85e-05,7,0.209,-10.183,1,0.034,127.45,4,0.557
Body and Soul,41,150520,0.139,0.77,0.8440000000000001,0.0473,2,0.0773,-6.053,0,0.0412,145.971,4,0.913
Sleeping Single In A Double Bed - Single Version,31,138853,0.445,0.705,0.66,0.0,0,0.065,-9.349,1,0.0322,139.379,4,0.972
The Impression That I Get,66,194760,0.0908,0.425,0.936,0.00469,4,0.201,-5.354,1,0.145,182.318,4,0.665
This Sweet Love,48,223613,0.119,0.64,0.619,0.38,0,0.0597,-8.894,0,0.0297,115.01,4,0.563
Bulletproof,65,177048,0.000198,0.39,0.91,0.0,5,0.156,-3.268,0,0.133,162.253,4,0.644
Something Better,44,210893,8.14e-06,0.359,0.936,0.0,6,0.75,-4.458,0,0.0927,159.994,4,0.35
Become a Machine,44,192436,4.98e-05,0.303,0.987,0.144,6,0.253,-3.136,1,0.1689999999999999,147.463,4,0.272
Off The Ground,55,253746,0.601,0.5429999999999999,0.696,0.215,7,0.384,-4.572,1,0.0426,92.15,4,0.8490000000000001
Jump - 2015 Remastered Version,78,241599,0.171,0.5720000000000001,0.835,0.000376,0,0.0702,-6.218999999999999,1,0.0317,129.994,4,0.7959999999999999
Say You Won't Let Go,85,211466,0.695,0.358,0.557,0.0,10,0.0902,-7.398,1,0.059,85.04299999999999,4,0.494
Come On Eileen,72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999
Hard Work Pays Off,0,224506,0.327,0.736,0.482,0.0,4,0.2289999999999999,-8.242,1,0.196,140.064,4,0.608
Keep On Going,46,160403,0.892,0.7140000000000001,0.351,0.346,7,0.0717,-10.145,1,0.0707,129.981,4,0.243
Fakaza,40,296784,0.00112,0.905,0.894,0.261,2,0.0579999999999999,-6.178,1,0.0394,127.006,4,0.185
Don't Cha,40,272080,0.00542,0.875,0.631,2.54e-06,1,0.127,-3.475,1,0.099,120.002,4,0.5489999999999999
Give 'em What They Want,30,153882,0.0997,0.7240000000000001,0.902,0.00468,2,0.19,-3.344,1,0.107,85.009,4,0.889
X - Remix,89,235746,0.0561,0.6629999999999999,0.696,3.77e-05,9,0.0778,-4.957,0,0.103,180.113,4,0.738
Might Die Young (feat. Olivia O'Brien & Tinashe),28,206117,0.163,0.412,0.491,0.0001909999999999,6,0.0755,-9.252,1,0.0587,170.236,4,0.379
People Are People,55,231960,0.0794,0.68,0.8290000000000001,2.09e-06,9,0.327,-7.305,0,0.0625,119.975,4,0.8140000000000001
Shock Proof,40,188500,0.286,0.652,0.5920000000000001,0.316,0,0.272,-8.63,1,0.0278,90.04899999999999,4,0.87
Vuelvo,38,255013,0.321,0.523,0.812,0.0,0,0.0553,-5.104,1,0.0316,103.656,4,0.634
C'est La Vie,60,225751,0.0259,0.616,0.933,0.0,0,0.359,-3.762,0,0.0513,129.952,4,0.8059999999999999
Me Enamoro de Ella,0,259057,0.638,0.62,0.892,0.0,7,0.114,-6.932,1,0.0379,137.707,4,0.961
Your Song,80,180757,0.158,0.855,0.624,0.0,1,0.0513,-4.093,1,0.0488,117.959,4,0.962
Yeah!,79,250373,0.0183,0.894,0.7909999999999999,0.0,2,0.0388,-4.699,1,0.1119999999999999,105.018,4,0.583
Runaway,56,211240,0.0154,0.563,0.939,0.022,6,0.115,-4.864,0,0.0531,149.914,4,0.385
Do You Love Me,50,172666,0.611,0.597,0.71,0.0,5,0.104,-9.798,1,0.0378,150.13,4,0.763
"September - Throttle x Earth, Wind & Fire",65,256622,0.0234,0.71,0.893,4.89e-06,6,0.335,-5.904,0,0.149,122.018,4,0.4579999999999999
Numb / Encore,75,205280,0.0601,0.685,0.8029999999999999,0.0,2,0.546,-4.251,1,0.156,107.005,4,0.799
Donde Estara,53,299146,0.3,0.6970000000000001,0.503,0.000107,11,0.118,-9.147,0,0.0429,145.093,4,0.951
Mr. Jones,8,272733,0.181,0.5770000000000001,0.82,8.599999999999999e-06,0,0.165,-5.4910000000000005,1,0.0365,141.61,4,0.753
Ultimate Annihilation,11,141431,8.57e-05,0.363,0.968,0.0016899999999999,2,0.302,-4.175,1,0.141,155.627,4,0.5539999999999999
Gone,56,194594,0.193,0.687,0.774,1.28e-06,5,0.102,-3.851,1,0.0448,148.05,4,0.763
Quimbara,58,291946,0.741,0.6,0.633,0.0736,4,0.0478,-7.507000000000001,0,0.0667,120.627,4,0.966
Como,38,234373,0.00323,0.5429999999999999,0.847,0.0,9,0.0551,-3.574,1,0.0659,92.046,4,0.65
The Less I Know The Better,39,216318,0.0138,0.64,0.755,0.0208,1,0.12,-4.077,0,0.0287,116.883,4,0.7440000000000001
Magenta Riddim,76,194490,0.00041,0.604,0.897,0.838,10,0.327,-3.678,0,0.0641,102.053,4,0.588
Change My Heart,71,188413,0.131,0.657,0.83,0.0,5,0.0865,-4.918,0,0.0404,90.02799999999999,4,0.218
Hermanos Mata,40,215092,0.1369999999999999,0.545,0.7509999999999999,0.0033799999999999,2,0.0465,-4.062,1,0.0829,199.81,3,0.899
Beat The Devil's Tattoo,14,225760,0.42,0.521,0.921,0.0207,4,0.175,-2.744,1,0.0382,96.51,4,0.7070000000000001
I Love You - Chace Remix,18,173182,0.062,0.7959999999999999,0.627,1.58e-06,0,0.0934,-5.928,1,0.246,114.989,4,0.555
Dancing in the Moonlight - PBH & Jack Shizzle Sunset Remix Radio Edit,51,136320,0.0319,0.778,0.785,0.222,6,0.0603,-4.394,0,0.0408,125.013,4,0.535
Cómo Fue?,43,176773,0.417,0.5760000000000001,0.406,0.2739999999999999,10,0.221,-5.806,1,0.0336,97.949,4,0.298
Pequeñas Cosas,60,307200,0.585,0.688,0.614,0.0,9,0.0978,-9.247,1,0.0378,176.396,4,0.852
Querida,58,328320,0.376,0.528,0.3829999999999999,0.0,2,0.11,-11.17,1,0.0258,89.089,4,0.46
Mi 45,71,151903,0.529,0.805,0.452,0.0,5,0.0907,-6.21,1,0.0398,100.989,3,0.969
On My Mind - Deepend Remix,62,189836,0.00418,0.701,0.833,0.000133,0,0.346,-6.586,0,0.05,122.034,4,0.206
Veneno,35,246333,0.573,0.6629999999999999,0.317,0.0321,6,0.1169999999999999,-12.597,0,0.0645,134.02,4,0.857
Locked Out Of Heaven,49,233478,0.049,0.726,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,4,0.867
The Fact Is (I Need You),38,277773,0.726,0.474,0.418,0.000285,7,0.306,-9.082,1,0.102,67.23,4,0.565
Bembé,33,265006,0.0214,0.653,0.893,0.0,2,0.228,-4.395,0,0.053,127.992,4,0.262
Summer Up,50,288733,0.145,0.542,0.5589999999999999,7.81e-06,1,0.68,-9.177,1,0.384,106.752,4,0.281
Catalina La O,47,312640,0.715,0.7440000000000001,0.738,0.0074099999999999,10,0.0672,-4.751,0,0.0333,147.046,4,0.89
No Brainer,94,260000,0.0733,0.552,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639
T-Shirts - Acoustic,63,195480,0.8440000000000001,0.3779999999999999,0.254,0.0,7,0.111,-9.021,1,0.0353,78.97800000000001,4,0.373
Another Girl Another Planet,49,180093,0.179,0.325,0.688,0.000104,4,0.1369999999999999,-12.473,1,0.1169999999999999,156.349,4,0.3779999999999999
Hit or Miss,45,248253,0.497,0.514,0.413,0.899,4,0.0847,-9.042,0,0.0453,179.785,4,0.332
DON'T JUST STAND THERE,12,206853,0.00881,0.7509999999999999,0.5539999999999999,0.0011099999999999,7,0.0389,-11.356,1,0.16,160.077,4,0.526
Born to Run,71,269920,0.00501,0.27,0.944,2.05e-05,4,0.1159999999999999,-4.199,1,0.0975,146.347,4,0.606
Dream Catch Me,57,236253,0.195,0.629,0.722,0.0,2,0.108,-5.693,1,0.0277,118.003,4,0.58
Soy Peor - Mambo Remix,59,224386,0.24,0.821,0.825,0.0001159999999999,0,0.0562,-3.358,0,0.0523,130.743,4,0.924
Heartbreak Hotel,65,127560,0.84,0.696,0.21,1.62e-06,4,0.107,-11.922,1,0.067,93.543,4,0.7170000000000001
426,44,298161,0.000733,0.4479999999999999,0.59,0.39,7,0.337,-8.908,1,0.0296,142.485,3,0.476
More Than Friends,55,164153,0.47,0.742,0.301,0.000154,2,0.108,-10.652,0,0.0424,116.914,4,0.268
La Bomba,60,123960,0.119,0.923,0.768,0.0,1,0.0689,-7.321000000000001,1,0.0674,94.013,4,0.96
Hate It Or Love It,73,206400,0.122,0.807,0.785,0.0,9,0.123,-4.947,1,0.204,99.975,4,0.424
AMERICAN GODS,43,203079,0.0128,0.515,0.8390000000000001,1.7e-06,10,0.0776,-4.584,1,0.0608,155.05,4,0.6829999999999999
Real Hip-Hop,62,247613,0.0217,0.858,0.76,0.0,4,0.322,-7.895,0,0.254,93.082,4,0.951
Better,78,229412,0.086,0.6829999999999999,0.562,0.2789999999999999,0,0.12,-10.315,0,0.0605,98.027,4,0.149
Buscando America,34,518799,0.616,0.527,0.4479999999999999,0.00984,9,0.162,-13.068,1,0.0429,109.477,4,0.562
Knock You Down - radio edit,7,328346,0.011,0.5870000000000001,0.8009999999999999,0.0,8,0.175,-7.885,1,0.177,155.186,4,0.677
Let It Fly (feat. Travis Scott),88,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746
Tidal Wave - Acoustic,7,155050,0.935,0.6459999999999999,0.288,0.0012,4,0.16,-15.797,1,0.032,106.927,4,0.337
I Wanna Be Adored - Remastered,65,292800,0.0121,0.492,0.862,0.213,4,0.228,-9.158,0,0.0273,112.598,4,0.591
Dance All Night,60,206333,0.0138,0.706,0.775,1.04e-06,1,0.151,-5.218,1,0.0468,81.04,4,0.882
Heart-Shaped Box,39,281160,0.188,0.493,0.66,0.0298,1,0.094,-10.198,1,0.0457,100.977,4,0.307
How To Be A Heartbreaker,65,221493,0.0142,0.69,0.897,0.0,11,0.108,-4.696000000000001,0,0.0506,140.05,4,0.8490000000000001
Sweet Disaster,7,205173,0.0104,0.514,0.8059999999999999,0.0,0,0.0776,-2.4,1,0.032,87.04,4,0.442
Slow Dancing in a Burning Room,78,242000,0.573,0.6679999999999999,0.361,0.00506,1,0.0805,-8.69,0,0.0273,134.15,5,0.288
Sausalito,64,222859,0.826,0.347,0.183,2.94e-05,2,0.126,-11.149,1,0.0338,149.681,4,0.24
Fr Fr (feat. Lil Skies),83,195590,0.12,0.916,0.493,2.63e-06,1,0.211,-7.371,0,0.162,140.05700000000002,4,0.327
The Kids Aren't Alright,39,180160,0.00594,0.527,0.941,2.89e-05,1,0.0641,-4.213,1,0.0377,99.636,4,0.7929999999999999
The Anthem,73,175093,0.0066599999999999,0.494,0.939,0.0,1,0.139,-3.127,1,0.126,177.75099999999998,4,0.893
Jackie Chan - Daijo Remix,63,200625,0.00326,0.625,0.952,0.0,3,0.3879999999999999,-1.612,0,0.135,128.10399999999998,4,0.371
White Lies,50,177834,0.153,0.695,0.878,0.0,1,0.0764,-3.429,0,0.0441,162.898,4,0.969
Se Vuelve Loca,77,191666,0.0196,0.7490000000000001,0.78,0.0,1,0.0901,-4.307,0,0.0636,92.007,4,0.905
FourFiveSeconds,82,188238,0.878,0.5760000000000001,0.267,0.0,2,0.119,-5.667999999999999,1,0.044,205.888,4,0.326
All My Friends (feat. Tinashe & Chance the Rapper),75,229746,0.119,0.6890000000000001,0.521,8.41e-05,0,0.108,-5.845,1,0.132,95.055,4,0.178
Hot In Herre,73,228226,0.218,0.965,0.736,0.0,9,0.0595,-5.005,0,0.144,107.07,4,0.921
Healing Hands,60,250820,0.127,0.672,0.764,0.0,0,0.0735,-5.067,1,0.0678,105.004,4,0.4379999999999999
awomen amen,41,264907,0.318,0.7440000000000001,0.6859999999999999,0.0,8,0.0754,-6.246,1,0.217,80.984,4,0.341
When I Feel Like It,45,258079,0.00979,0.745,0.563,0.0,8,0.223,-7.261,1,0.0767,114.975,4,0.2019999999999999
Big Fax,50,181017,0.489,0.6609999999999999,0.6409999999999999,8.89e-05,11,0.156,-6.506,0,0.324,91.079,4,0.4429999999999999
Loudest MF,56,196964,0.00403,0.696,0.958,0.371,9,0.0874,-3.207,1,0.4,149.996,4,0.461
Duffman,51,176727,0.0034799999999999,0.609,0.5579999999999999,0.000226,6,0.427,-8.834,0,0.2789999999999999,89.78399999999999,4,0.536
Many Lives,0,286066,0.183,0.637,0.7490000000000001,0.0883,6,0.153,-5.659,1,0.031,99.973,4,0.3339999999999999
Bouncin',45,170619,0.0979,0.77,0.944,0.0,7,0.0873,-2.697,0,0.0786,159.954,4,0.965
KITKAT (Prod. WOOGIE),43,193868,0.278,0.855,0.5820000000000001,0.0,0,0.0495,-4.933,1,0.102,75.01,4,0.907
Your Love,72,221840,0.103,0.555,0.757,1.16e-06,1,0.0631,-7.867999999999999,0,0.0601,129.607,4,0.5820000000000001
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,70,283747,0.259,0.8220000000000001,0.969,0.000162,7,0.39,-11.470999999999998,0,0.0582,128.007,4,0.765
Ice On My Baby (feat. Kevin Gates) - Remix,59,199520,0.0675,0.762,0.52,3.95e-06,5,0.114,-5.237,0,0.0959,75.047,4,0.0862
Peligrosa,33,157992,0.0621,0.779,0.86,0.0,1,0.0973,-3.232,1,0.114,103.946,4,0.624
Wolves of Winter,43,248517,0.00031,0.546,0.857,0.0011099999999999,5,0.384,-4.748,1,0.0445,110.293,3,0.373
Foxey Lady,62,198773,0.0751,0.507,0.847,0.237,1,0.372,-5.987,0,0.0411,98.096,4,0.5660000000000001
Shout,69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498
How Will I Know,71,275533,0.201,0.8320000000000001,0.544,0.000139,6,0.632,-12.697,1,0.0442,119.49,4,0.928
All I Need,51,235000,0.111,0.82,0.659,1.0800000000000002e-05,1,0.074,-7.358,0,0.228,125.026,4,0.568
Multi Millionaire (feat. Lil Uzi Vert),81,170958,0.0263,0.8540000000000001,0.8170000000000001,0.0,1,0.1689999999999999,-3.833,1,0.1009999999999999,145.976,4,0.7040000000000001
Legendary,14,230696,0.0557,0.534,0.615,2.16e-06,11,0.0992,-5.4110000000000005,0,0.0389,141.915,4,0.397
Joga Bunda,61,162947,0.207,0.682,0.962,0.0,10,0.1639999999999999,-2.778,0,0.0725,95.057,4,0.962
Passin' Me By,1,303466,0.0925,0.74,0.825,1.43e-06,10,0.205,-5.888,0,0.284,87.074,4,0.608
Animals - Sleep Version,46,257250,0.962,0.57,0.168,0.922,2,0.12,-19.159,0,0.0311,159.98,4,0.0551
Baby Shark,79,96332,0.245,0.825,0.84,0.0,7,0.341,-3.651,1,0.2269999999999999,115.062,4,0.52
Fuwa Sewa,34,256574,0.615,0.491,0.851,0.0,9,0.0958,-4.335,1,0.381,85.697,4,0.61
Free,40,300506,0.2019999999999999,0.61,0.562,0.00597,10,0.155,-6.025,0,0.0399,178.02900000000002,4,0.493
mello,10,68634,0.8959999999999999,0.684,0.371,0.944,8,0.0999,-9.73,1,0.0826,83.962,4,0.79
Missin You Crazy,81,226693,0.0991,0.716,0.7290000000000001,0.0,5,0.0842,-6.313,1,0.1169999999999999,131.975,4,0.276
Te Boté - Remix,94,417920,0.542,0.903,0.675,1.28e-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442
Dust in the Wind,76,206266,0.367,0.475,0.322,0.00056,7,0.11,-10.687,1,0.0283,93.503,4,0.387
We're Not Gonna Take It,60,219666,0.0127,0.502,0.924,0.0,4,0.162,-6.299,1,0.0503,149.186,4,0.922
Angels,60,227080,0.36,0.7809999999999999,0.754,0.0,0,0.0867,-3.61,0,0.0894,120.521,4,0.519
"I'm Alright (Theme from ""Caddyshack"")",40,227040,0.0902,0.5579999999999999,0.867,0.0,7,0.3779999999999999,-6.439,1,0.0449,163.213,4,0.942
Part Of Me,71,216160,0.000417,0.6779999999999999,0.918,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,0.769
GDFR (feat. Sage The Gemini & Lookas),65,190185,0.000704,0.657,0.8270000000000001,0.00534,5,0.065,-4.0360000000000005,1,0.0734,145.889,4,0.69
Hierarchy,42,242599,0.215,0.7559999999999999,0.428,6.809999999999999e-05,0,0.0963,-7.702999999999999,1,0.0583,97.065,4,0.23
Clandestino,6,149173,0.478,0.69,0.58,0.0,6,0.373,-6.474,0,0.0838,84.985,4,0.7709999999999999
Shake Body,55,208873,0.193,0.855,0.872,2.87e-05,6,0.0615,-4.09,1,0.0548,130.998,4,0.96
Uptight Downtown,49,262000,0.0015,0.75,0.7240000000000001,0.00695,0,0.207,-7.902,1,0.0281,123.222,4,0.963
Nevermind,90,156600,0.156,0.5920000000000001,0.691,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796
Truly Madly Deeply,72,277266,0.4029999999999999,0.555,0.698,0.0,0,0.0851,-8.874,1,0.0287,168.12,4,0.816
Boys Like You - Sunrise Mix,44,211764,0.688,0.584,0.679,2.09e-06,2,0.2319999999999999,-5.17,1,0.04,102.039,4,0.175
Gut Feeling (feat. H.E.R.),72,236384,0.406,0.604,0.551,0.0,10,0.395,-5.768,0,0.0478,76.067,4,0.423
Imagine (feat. Simon Sayz & Crystal Torres),59,247864,0.0985,0.659,0.858,0.0,1,0.126,-3.851,0,0.258,170.105,4,0.555
Que Bueno Baila Usted,47,194720,0.841,0.491,0.6829999999999999,0.0172,5,0.41,-7.579,1,0.125,174.44400000000002,4,0.5539999999999999
WORKIN ME,86,169620,0.182,0.79,0.629,7.06e-06,8,0.3379999999999999,-4.055,1,0.142,170.023,4,0.267
Dos Amantes,43,250600,0.643,0.352,0.3389999999999999,0.0038,4,0.358,-14.335,1,0.0371,81.253,4,0.462
AGEN WIDA,33,199047,0.0114,0.784,0.913,0.00162,1,0.0831,-1.208,1,0.177,126.054,4,0.59
I'm Broken,64,264800,0.000594,0.419,0.878,0.5589999999999999,7,0.139,-6.352,1,0.0553,147.385,4,0.6659999999999999
Lies,47,202303,7.049999999999999e-05,0.517,0.731,5.7e-05,2,0.0922,-3.634,1,0.0329,95.039,4,0.4379999999999999
Famous,75,196040,0.0602,0.474,0.741,0.0,6,0.115,-3.69,1,0.111,174.1,4,0.402
Ice Ice Baby,71,254466,0.0023,0.978,0.787,4.6e-06,2,0.102,-2.79,1,0.0394,116.006,4,0.597
Dime Que Me Quieres (Bring A Little Lovin),1,195866,0.025,0.746,0.595,1.24e-05,1,0.0413,-15.984000000000002,1,0.0462,113.921,4,0.893
Home,56,189834,0.00851,0.544,0.932,0.00811,10,0.157,-5.816,0,0.0679,125.954,4,0.337
